,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36798,46.0,1,1,0,0,804.0,1,0,0,12,8,1063,2,361,1,2,1
36799,47.0,2,1,0,0,668.0,0,0,0,12,8,908,1,0,0,3,0
36800,35.0,7,1,0,0,764.0,0,0,0,12,8,706,3,0,0,3,0
36801,52.0,1,1,0,0,-637.0,1,1,0,12,8,161,5,174,2,0,0
36802,56.0,4,1,0,0,31.0,1,0,0,12,8,215,2,0,0,3,0
36803,59.0,7,1,0,0,64.0,1,1,1,12,8,370,2,0,0,3,0
36804,24.0,8,2,2,0,603.0,1,0,0,12,8,157,5,0,0,3,0
36805,51.0,4,1,1,0,1250.0,1,0,0,12,8,209,2,0,0,3,0
36806,60.0,6,1,1,0,18.0,1,1,0,12,8,399,4,343,1,1,0
36807,37.0,9,2,2,0,1894.0,1,0,0,12,8,1925,1,351,7,1,0
36808,42.0,1,1,0,0,-407.0,1,1,0,12,8,829,7,0,0,3,1
36809,48.0,1,2,1,0,574.0,0,0,0,12,8,328,2,0,0,3,0
36810,33.0,4,2,2,0,1150.0,1,0,1,12,8,109,2,0,0,3,0
36811,41.0,1,0,1,0,139.0,1,0,0,12,8,178,3,370,1,0,0
36812,35.0,0,1,1,0,614.0,1,0,0,12,8,242,2,0,0,3,0
36813,28.0,1,1,1,0,337.0,1,0,0,12,8,450,2,0,0,3,0
36814,36.0,1,1,1,0,129.0,1,0,0,12,8,183,4,0,0,3,0
36815,36.0,9,2,1,0,75.0,1,0,0,12,8,485,2,342,4,1,0
36816,49.0,4,0,1,0,1598.0,1,0,0,12,8,76,2,348,1,0,0
36817,37.0,4,1,2,0,1949.0,1,0,0,12,8,328,2,0,0,3,0
36818,47.0,1,1,1,0,802.0,1,1,0,12,8,289,2,0,0,3,1
36819,33.0,4,0,2,0,-634.0,1,1,0,12,8,163,2,350,1,0,0
36820,44.0,4,1,2,0,870.0,1,1,0,12,8,118,2,369,1,0,0
36821,27.0,0,2,1,0,292.0,1,0,0,12,8,53,9,362,8,1,0
36822,29.0,8,2,1,0,3872.0,1,0,0,12,8,453,2,0,0,3,0
36823,37.0,0,2,0,0,912.0,1,0,0,12,8,637,3,328,22,1,1
36824,59.0,0,1,1,0,1575.0,1,0,0,12,8,301,3,263,11,2,0
36825,46.0,1,1,0,0,4170.0,1,1,0,12,8,118,2,357,3,0,0
36826,36.0,1,1,1,0,4986.0,1,0,0,12,8,139,2,0,0,3,0
36827,28.0,8,2,1,0,197.0,1,0,0,12,8,32,1,0,0,3,0
36828,58.0,1,1,0,0,1596.0,1,0,0,12,8,470,2,0,0,3,0
36829,54.0,1,1,1,0,143.0,1,0,0,12,8,278,2,309,5,0,0
36830,43.0,1,1,0,0,-98.0,1,1,0,12,8,112,2,330,3,1,0
36831,48.0,1,1,0,0,89.0,1,0,1,12,8,34,4,0,0,3,0
36832,57.0,4,1,0,0,785.0,1,0,0,12,8,169,1,0,0,3,0
36833,31.0,0,2,2,0,355.0,1,0,0,12,8,609,1,0,0,3,1
36834,38.0,4,2,2,0,3646.0,1,0,0,12,8,1710,2,286,1,1,1
36835,50.0,0,2,1,0,5816.0,1,0,1,12,8,217,1,175,2,0,0
36836,35.0,10,1,1,0,194.0,1,0,0,12,8,192,3,0,0,3,0
36837,47.0,1,1,3,0,1044.0,1,0,0,12,8,208,6,371,1,0,0
36838,36.0,1,1,1,0,98.0,1,0,0,12,8,415,1,344,1,0,0
36839,33.0,0,2,1,0,-15.0,0,0,1,12,8,326,3,350,2,0,0
36840,50.0,1,0,0,0,15.0,1,0,0,12,8,173,2,350,7,0,0
36841,40.0,4,2,2,0,-50.0,1,0,0,12,8,306,2,350,1,0,0
36842,40.0,7,1,1,0,1116.0,1,0,0,12,8,350,5,286,2,0,0
36843,40.0,1,1,0,0,1411.0,1,0,0,12,8,224,2,357,2,0,0
36844,46.0,9,1,1,0,3.0,1,1,0,12,8,614,3,0,0,3,1
36845,40.0,1,1,1,0,327.0,1,0,0,12,8,474,2,357,1,0,0
36846,54.0,5,1,0,0,-58.0,0,0,0,12,8,143,4,0,0,3,0
36847,54.0,9,0,1,0,-11.0,1,0,0,12,8,168,4,0,0,3,0
36848,45.0,9,1,0,0,-158.0,1,0,0,12,8,317,2,0,0,3,0
36849,39.0,9,1,3,0,0.0,1,0,0,12,8,106,3,0,0,3,0
36850,40.0,0,1,3,0,9110.0,1,0,0,12,8,234,6,174,3,0,0
36851,52.0,1,1,1,0,555.0,1,0,0,12,8,314,2,0,0,3,0
36852,44.0,6,2,2,0,2734.0,1,0,0,12,8,897,4,0,0,3,1
36853,45.0,1,1,0,0,644.0,1,0,1,12,8,422,2,0,0,3,0
36854,36.0,7,2,1,0,0.0,1,0,0,12,8,398,6,0,0,3,1
36855,32.0,8,2,2,0,61.0,1,0,0,12,8,130,3,0,0,3,0
36856,32.0,9,2,1,0,0.0,1,0,0,12,8,61,4,0,0,3,0
36857,49.0,1,1,1,0,5058.0,0,0,0,12,8,255,2,357,4,0,0
36858,31.0,9,1,1,0,465.0,1,0,0,12,8,259,3,0,0,3,0
36859,30.0,1,1,0,0,190.0,0,0,1,12,8,29,2,370,1,0,0
36860,40.0,7,1,1,0,1836.0,1,0,0,12,8,750,2,0,0,3,1
36861,35.0,0,1,1,0,2321.0,1,0,0,12,8,306,2,0,0,3,0
36862,39.0,4,1,2,0,1425.0,1,0,0,12,8,775,3,0,0,3,1
36863,43.0,9,1,1,0,422.0,1,0,0,12,8,181,2,300,1,0,0
36864,43.0,1,1,0,0,-25.0,1,0,0,12,8,254,4,365,2,0,0
36865,44.0,9,2,1,0,285.0,1,0,0,12,8,373,3,0,0,3,0
36866,45.0,1,1,1,0,3092.0,1,1,0,12,8,180,2,0,0,3,0
36867,33.0,1,1,1,0,2279.0,1,0,1,12,8,123,3,0,0,3,0
36868,40.0,1,1,0,0,14.0,1,0,0,12,8,135,4,0,0,3,0
36869,49.0,1,1,0,0,3028.0,1,0,0,12,8,216,2,259,3,1,0
36870,36.0,7,1,1,0,257.0,1,0,0,12,8,86,2,0,0,3,0
36871,25.0,8,2,1,0,1116.0,1,0,0,12,8,85,2,71,3,0,0
36872,48.0,1,1,1,0,525.0,1,0,0,12,8,325,2,0,0,3,0
36873,33.0,7,1,1,0,204.0,1,1,0,12,8,142,2,357,3,0,0
36874,49.0,7,1,1,0,-301.0,1,0,0,12,8,187,4,0,0,3,0
36875,52.0,5,2,1,0,316.0,0,0,0,12,8,463,3,0,0,3,0
36876,41.0,1,1,0,0,5560.0,1,0,0,12,8,280,2,335,3,0,0
36877,56.0,0,1,1,0,550.0,1,0,0,12,8,398,2,0,0,3,0
36878,45.0,6,0,2,0,963.0,1,0,0,12,8,528,5,0,0,3,1
36879,31.0,1,1,0,0,-199.0,1,1,1,12,8,149,5,299,10,0,0
36880,49.0,4,0,2,0,108.0,1,0,0,12,8,288,2,350,2,0,0
36881,41.0,0,1,1,0,124.0,1,0,0,12,8,191,3,0,0,3,0
36882,38.0,0,1,1,0,4196.0,1,0,0,12,8,193,2,0,0,3,0
36883,40.0,7,0,1,0,209.0,1,0,0,12,8,302,2,344,3,1,0
36884,38.0,1,1,0,0,14.0,1,1,0,12,8,317,2,0,0,3,0
36885,31.0,8,2,1,0,241.0,1,0,0,12,8,211,5,0,0,3,0
36886,45.0,1,1,1,0,3412.0,1,0,0,12,8,101,2,0,0,3,0
36887,36.0,9,1,1,0,186.0,1,0,0,12,8,187,3,0,0,3,0
36888,40.0,0,1,0,0,129.0,1,0,0,12,8,464,3,0,0,3,0
36889,51.0,7,2,0,0,2499.0,1,0,0,12,8,98,5,0,0,3,0
36890,36.0,6,2,1,0,74.0,1,1,0,12,8,198,2,0,0,3,0
36891,38.0,1,2,0,0,947.0,1,0,0,12,8,361,2,0,0,3,0
36892,28.0,7,2,1,0,159.0,1,0,1,12,8,345,2,0,0,3,0
36893,38.0,1,1,0,0,481.0,1,0,1,12,8,114,5,0,0,3,0
36894,34.0,1,1,0,0,373.0,1,0,0,12,8,481,2,0,0,3,0
36895,32.0,9,1,1,0,465.0,1,0,0,12,8,210,2,0,0,3,0
36896,59.0,0,1,1,0,145.0,1,0,1,12,8,556,2,287,13,2,1
36897,37.0,9,1,1,0,64.0,1,0,0,12,8,239,4,278,2,1,0
36898,31.0,4,2,2,0,2592.0,0,0,0,12,8,349,2,174,1,0,0
36899,45.0,4,1,2,0,677.0,1,0,0,12,8,253,3,334,2,0,0
36900,43.0,1,1,3,0,245.0,1,1,0,12,8,112,4,369,2,1,0
36901,37.0,0,1,1,0,1193.0,0,0,0,12,8,396,2,0,0,3,0
36902,46.0,0,0,1,0,984.0,1,0,0,12,8,181,4,369,5,0,0
36903,55.0,3,1,1,0,167.0,1,0,0,12,8,178,3,357,7,0,0
36904,39.0,1,1,1,0,5092.0,1,0,0,12,8,206,2,329,6,0,0
36905,44.0,1,2,1,0,492.0,0,1,0,12,8,209,2,351,3,1,0
36906,36.0,1,1,0,0,356.0,1,1,0,12,8,692,4,172,4,1,0
36907,52.0,3,1,1,0,411.0,1,0,1,12,8,210,3,0,0,3,0
36908,58.0,2,1,0,0,1153.0,1,1,1,12,8,206,6,337,6,0,0
36909,52.0,5,1,0,0,752.0,1,0,1,12,8,339,4,347,2,0,0
36910,38.0,1,1,1,0,1556.0,1,0,0,12,8,191,3,0,0,3,0
36911,34.0,1,1,1,0,634.0,0,1,0,12,8,737,3,0,0,3,1
36912,43.0,1,1,0,0,555.0,1,0,0,12,8,175,2,369,2,0,0
36913,29.0,7,0,1,0,161.0,1,1,0,12,8,286,5,0,0,3,0
36914,36.0,7,2,1,0,590.0,1,0,0,12,8,170,3,0,0,3,0
36915,38.0,9,0,1,0,5733.0,1,0,0,12,8,173,8,278,4,0,0
36916,49.0,7,1,1,0,271.0,1,1,0,12,8,541,2,330,2,1,0
36917,60.0,1,1,0,0,193.0,1,0,1,12,8,89,2,0,0,3,0
36918,48.0,7,0,1,0,201.0,1,0,0,12,8,242,3,371,2,0,0
36919,25.0,0,2,1,0,53.0,1,0,0,12,8,213,6,0,0,3,0
36920,25.0,8,2,1,0,14657.0,1,0,0,12,8,194,3,0,0,3,0
36921,44.0,0,2,1,0,469.0,1,1,0,12,8,158,2,0,0,3,0
36922,60.0,9,1,1,0,-247.0,1,0,1,12,8,472,2,351,1,0,0
36923,40.0,1,1,0,0,2495.0,1,0,0,12,8,135,2,354,3,1,0
36924,34.0,1,1,1,0,840.0,1,0,0,12,8,275,3,0,0,3,0
36925,35.0,1,1,1,0,-184.0,1,0,1,12,8,155,2,0,0,3,0
36926,31.0,1,1,0,0,295.0,1,0,0,12,8,235,6,0,0,3,0
36927,41.0,7,1,1,0,0.0,1,1,1,12,8,125,4,0,0,3,0
36928,46.0,1,1,1,0,1583.0,1,0,1,12,8,175,5,278,7,0,0
36929,52.0,1,1,0,0,1141.0,1,0,0,12,8,22,5,0,0,3,0
36930,45.0,1,1,3,0,23.0,1,0,0,12,8,134,4,0,0,3,0
36931,37.0,9,1,1,0,807.0,1,0,0,12,8,807,3,172,4,0,0
36932,33.0,0,2,1,0,422.0,1,0,0,12,8,235,2,361,2,0,0
36933,39.0,1,2,1,0,631.0,1,0,0,12,8,57,2,344,8,1,0
36934,53.0,0,0,1,0,28.0,1,1,0,12,8,673,4,0,0,3,0
36935,43.0,10,0,0,0,-70.0,1,0,0,12,8,124,2,0,0,3,0
36936,43.0,1,1,0,0,483.0,1,0,0,12,8,225,3,0,0,3,0
36937,43.0,1,1,0,0,250.0,1,0,0,12,8,144,5,342,16,0,0
36938,37.0,1,2,2,0,1436.0,1,0,0,12,8,177,2,0,0,3,0
36939,38.0,1,2,0,0,12130.0,1,0,0,12,8,455,2,328,13,0,0
36940,31.0,1,2,1,0,616.0,1,0,1,12,8,185,3,0,0,3,0
36941,40.0,7,1,1,0,949.0,1,0,0,12,8,285,3,287,8,0,0
36942,42.0,1,1,0,0,159.0,1,0,1,12,8,295,3,0,0,3,0
36943,38.0,1,1,0,0,1455.0,1,0,1,12,8,101,2,356,2,0,0
36944,34.0,1,1,0,0,1309.0,1,0,0,12,8,456,2,364,1,0,0
36945,39.0,0,1,1,0,0.0,0,0,1,12,8,256,4,0,0,3,0
36946,58.0,1,2,0,0,26.0,1,0,0,12,8,600,4,0,0,3,0
36947,40.0,1,1,0,0,332.0,1,0,0,12,8,339,2,369,3,0,0
36948,37.0,9,1,1,0,135.0,1,0,0,12,8,268,3,0,0,3,0
36949,43.0,4,2,2,0,359.0,1,0,1,12,8,899,3,0,0,3,0
36950,46.0,7,1,1,0,2381.0,1,0,1,12,8,220,3,363,1,1,0
36951,40.0,7,1,1,0,56.0,1,0,0,12,8,700,3,0,0,3,0
36952,44.0,1,1,1,0,199.0,1,0,0,12,8,150,7,0,0,3,0
36953,32.0,4,2,2,0,933.0,1,0,0,12,8,147,4,307,1,0,0
36954,43.0,4,1,2,0,1158.0,1,0,1,12,8,236,6,342,1,1,0
36955,40.0,1,1,0,0,1397.0,1,0,1,12,8,58,2,334,1,0,0
36956,46.0,2,1,1,0,404.0,1,0,1,12,8,1388,7,347,2,0,0
36957,38.0,1,1,1,0,0.0,1,0,0,13,8,57,5,349,1,1,0
36958,36.0,1,1,0,0,578.0,1,0,0,13,8,130,2,0,0,3,0
36959,28.0,9,2,1,0,100.0,1,0,0,13,8,70,5,0,0,3,0
36960,42.0,1,1,0,0,402.0,0,0,0,13,8,31,7,330,17,0,0
36961,41.0,1,1,0,0,1356.0,1,0,0,13,8,50,2,0,0,3,0
36962,33.0,4,1,2,0,331.0,1,0,0,13,8,94,3,0,0,3,0
36963,35.0,9,2,1,0,399.0,1,0,0,13,8,496,2,345,3,0,1
36964,36.0,0,0,1,0,1089.0,1,0,1,13,8,83,5,175,4,1,0
36965,36.0,1,1,1,0,1383.0,1,0,1,13,8,16,6,0,0,3,0
36966,45.0,1,1,0,0,700.0,1,0,1,13,8,29,4,0,0,3,0
36967,47.0,3,1,1,0,0.0,1,0,1,13,8,20,2,0,0,3,0
36968,43.0,1,1,1,0,620.0,1,0,0,13,8,46,4,0,0,3,0
36969,28.0,9,1,1,0,-302.0,1,0,0,13,8,152,4,366,3,0,0
36970,42.0,1,2,3,0,2835.0,1,0,1,13,8,61,4,350,1,0,0
36971,46.0,7,1,1,0,451.0,1,1,0,13,8,389,4,0,0,3,0
36972,46.0,2,2,2,0,1410.0,1,0,1,13,8,91,5,175,9,0,0
36973,33.0,9,1,1,0,241.0,1,0,0,13,8,1108,3,0,0,3,0
36974,40.0,1,1,3,0,87.0,1,0,0,13,8,477,3,0,0,3,1
36975,39.0,1,1,0,0,481.0,0,0,0,13,8,197,3,357,1,1,0
36976,47.0,7,1,1,0,-553.0,1,0,0,13,8,8,7,0,0,3,0
36977,48.0,1,1,1,0,709.0,1,0,0,13,8,117,2,278,3,1,0
36978,39.0,4,1,2,0,942.0,1,0,0,13,8,564,2,265,4,1,0
36979,37.0,1,1,0,0,37.0,1,0,0,13,8,24,2,362,1,1,0
36980,54.0,5,0,2,0,185.0,1,0,1,13,8,413,6,0,0,3,0
36981,30.0,4,2,1,0,222.0,1,0,0,13,8,254,3,0,0,3,0
36982,57.0,5,1,0,0,13.0,1,0,0,13,8,164,2,366,2,0,0
36983,39.0,1,1,0,0,800.0,1,0,0,13,8,53,5,175,6,0,0
36984,50.0,3,1,1,0,3016.0,1,0,1,13,8,65,5,0,0,3,0
36985,29.0,8,2,1,0,154.0,1,0,0,13,8,20,6,358,9,0,0
36986,48.0,1,1,0,0,3267.0,1,0,1,13,8,6,5,0,0,3,0
36987,38.0,9,2,2,0,876.0,1,0,0,13,8,5,7,355,4,0,0
36988,31.0,0,2,2,0,253.0,1,0,0,13,8,82,5,355,4,0,0
36989,30.0,9,2,1,0,1352.0,1,0,0,13,8,321,4,0,0,3,0
36990,47.0,1,2,0,0,10558.0,1,0,0,13,8,81,3,174,2,1,0
36991,27.0,9,1,1,0,31.0,0,0,0,13,8,136,2,0,0,3,0
36992,41.0,0,2,1,0,334.0,1,0,0,13,8,14,4,331,22,1,0
36993,42.0,0,0,1,0,154.0,1,0,0,13,8,133,2,0,0,3,0
36994,36.0,1,1,1,0,1088.0,1,0,0,13,8,77,2,345,2,0,0
36995,33.0,7,1,1,0,1078.0,1,0,0,13,8,320,4,175,4,1,0
36996,42.0,7,1,1,0,-141.0,1,1,0,13,8,211,3,345,3,0,0
36997,43.0,1,1,1,0,3.0,1,0,1,13,8,26,1,174,2,0,0
36998,47.0,1,1,0,0,1112.0,1,0,0,13,8,129,1,0,0,3,0
36999,34.0,4,2,2,0,7263.0,1,0,1,13,8,38,1,37,1,0,0
37000,22.0,8,2,1,0,241.0,1,0,0,13,8,200,1,0,0,3,0
37001,40.0,4,1,2,0,964.0,1,0,1,13,8,95,3,0,0,3,0
37002,57.0,5,0,1,0,-663.0,1,0,0,13,8,210,1,351,2,0,0
37003,27.0,1,2,1,0,2.0,0,0,1,13,8,15,7,366,10,1,0
37004,33.0,1,1,1,0,20.0,1,1,0,13,8,259,1,370,3,0,0
37005,40.0,4,2,2,0,406.0,1,0,0,13,8,130,1,371,1,0,0
37006,50.0,1,1,0,0,-522.0,1,0,0,13,8,863,3,0,0,3,1
37007,47.0,7,1,1,0,-98.0,1,1,1,13,8,211,1,0,0,3,0
37008,55.0,5,1,1,0,918.0,1,0,0,13,8,87,3,364,1,0,0
37009,36.0,1,1,0,0,319.0,1,0,0,13,8,774,2,301,1,0,1
37010,28.0,0,1,1,0,-97.0,1,0,0,13,8,129,1,0,0,3,0
37011,25.0,1,2,1,0,0.0,1,0,0,13,8,44,9,0,0,3,0
37012,28.0,4,1,2,0,3589.0,1,0,0,13,8,348,1,0,0,3,0
37013,32.0,1,1,1,0,944.0,0,0,0,13,8,231,2,362,1,1,0
37014,33.0,0,1,1,0,17.0,1,0,0,13,8,74,1,351,1,0,0
37015,56.0,4,0,2,0,1263.0,1,0,0,13,8,155,1,0,0,3,0
37016,40.0,1,2,1,0,82.0,1,0,0,13,8,135,6,370,5,0,0
37017,32.0,4,2,2,0,7444.0,1,1,0,13,8,22,1,370,1,0,0
37018,46.0,1,1,0,0,512.0,0,0,1,13,8,32,1,301,1,0,0
37019,34.0,0,1,0,0,412.0,1,0,0,13,8,217,1,287,2,0,0
37020,33.0,1,1,0,0,2000.0,1,0,1,13,8,25,1,0,0,3,0
37021,51.0,7,2,1,0,516.0,1,0,0,13,8,370,1,363,1,0,0
37022,58.0,1,1,1,0,602.0,1,0,0,13,8,201,1,0,0,3,0
37023,30.0,9,2,1,0,115.0,0,0,0,13,8,152,1,351,1,0,0
37024,36.0,9,1,2,0,421.0,1,0,0,13,8,793,5,0,0,3,0
37025,38.0,7,1,1,0,7208.0,1,0,0,13,8,66,1,0,0,3,0
37026,32.0,7,2,1,0,481.0,1,0,0,13,8,150,3,174,4,0,0
37027,47.0,2,1,2,0,0.0,1,0,0,13,8,213,1,0,0,3,0
37028,38.0,9,2,1,0,864.0,1,0,0,13,8,364,1,348,1,0,0
37029,34.0,0,2,0,0,286.0,1,0,0,13,8,329,1,0,0,3,0
37030,33.0,1,1,0,0,41.0,1,0,0,13,8,173,1,0,0,3,0
37031,28.0,1,2,0,0,431.0,1,0,0,13,8,68,2,363,2,0,0
37032,54.0,9,1,1,0,324.0,1,0,1,13,8,51,1,0,0,3,0
37033,38.0,9,2,1,0,61.0,1,0,0,13,8,109,1,359,8,0,0
37034,33.0,4,0,2,0,312.0,1,1,0,13,8,23,1,359,3,0,0
37035,31.0,1,1,1,0,1545.0,1,1,0,13,8,207,1,0,0,3,0
37036,35.0,0,2,1,0,0.0,1,0,0,13,8,1073,1,0,0,3,1
37037,31.0,1,2,1,0,397.0,1,0,1,13,8,134,1,350,7,0,0
37038,38.0,9,2,1,0,8637.0,1,0,0,13,8,193,1,0,0,3,0
37039,42.0,10,1,0,1,-581.0,1,0,0,13,8,224,1,370,2,0,0
37040,27.0,4,2,2,0,321.0,1,0,0,13,8,173,2,307,1,1,0
37041,32.0,7,1,1,0,413.0,1,0,1,13,8,67,1,365,1,0,0
37042,49.0,2,2,1,0,259.0,0,0,0,13,8,149,1,0,0,3,0
37043,49.0,1,2,1,0,725.0,1,0,0,13,8,29,6,348,4,1,0
37044,36.0,1,2,1,0,478.0,1,0,0,13,8,610,1,0,0,3,1
37045,37.0,7,1,1,0,393.0,1,1,0,13,8,95,1,357,1,0,0
37046,37.0,1,0,1,0,719.0,1,0,0,13,8,118,1,365,1,0,0
37047,33.0,0,1,1,0,139.0,1,1,0,13,8,84,1,0,0,3,0
37048,45.0,1,1,0,0,0.0,1,0,0,13,8,43,3,0,0,3,0
37049,28.0,1,2,1,0,53.0,1,0,0,13,8,93,1,0,0,3,0
37050,42.0,1,0,1,0,-580.0,1,1,0,13,8,172,1,0,0,3,0
37051,33.0,6,1,0,0,61.0,1,0,0,13,8,161,1,0,0,3,0
37052,28.0,1,2,1,1,-2.0,1,1,0,13,8,172,2,364,5,0,0
37053,29.0,1,1,1,0,912.0,1,0,0,13,8,785,1,0,0,3,0
37054,39.0,7,1,0,0,276.0,1,1,0,13,8,628,1,0,0,3,0
37055,50.0,4,1,2,0,2809.0,1,0,0,13,8,200,2,259,9,0,0
37056,36.0,9,2,1,0,2151.0,1,0,0,13,8,134,1,370,1,0,0
37057,30.0,1,1,0,0,25.0,1,0,0,13,8,51,1,0,0,3,0
37058,35.0,1,2,0,0,-276.0,1,0,0,13,8,850,1,0,0,3,1
37059,31.0,7,0,1,0,1301.0,1,0,0,13,8,140,3,0,0,3,0
37060,38.0,7,2,0,0,-87.0,1,0,0,13,8,531,1,0,0,3,0
37061,30.0,7,2,1,0,248.0,1,0,0,13,8,87,1,0,0,3,0
37062,51.0,1,1,0,0,40.0,1,0,0,13,8,79,1,370,1,0,0
37063,50.0,4,0,2,0,100.0,1,1,0,13,8,157,1,299,3,0,0
37064,23.0,7,1,1,0,14.0,1,1,1,13,8,19,8,358,1,0,0
37065,33.0,7,1,1,0,56.0,1,0,1,13,8,9,9,0,0,3,0
37066,39.0,1,1,1,0,1419.0,1,0,0,13,8,9,12,349,1,1,0
37067,28.0,7,1,1,0,458.0,1,0,0,13,8,19,11,0,0,3,0
37068,33.0,1,1,1,0,1905.0,1,0,0,13,8,39,1,301,2,2,0
37069,47.0,1,1,0,0,4227.0,1,0,0,13,8,659,1,0,0,3,1
37070,46.0,1,2,1,0,521.0,1,0,0,13,8,502,1,0,0,3,0
37071,42.0,0,2,1,0,664.0,1,0,0,13,8,113,1,0,0,3,0
37072,35.0,1,1,1,0,625.0,0,0,0,13,8,267,1,0,0,3,0
37073,48.0,1,1,1,0,1394.0,1,0,1,13,8,30,10,0,0,3,0
37074,33.0,4,1,2,0,1195.0,1,0,1,13,8,355,4,0,0,3,0
37075,41.0,1,2,1,0,925.0,1,0,1,13,8,43,1,0,0,3,0
37076,29.0,6,2,1,0,970.0,1,0,0,13,8,240,1,0,0,3,0
37077,38.0,1,1,0,0,354.0,1,0,1,13,8,47,1,0,0,3,0
37078,39.0,9,0,1,0,807.0,1,1,0,13,8,69,1,260,6,0,0
37079,55.0,6,1,2,0,1810.0,1,0,0,13,8,296,1,0,0,3,0
37080,38.0,4,2,2,0,15030.0,1,0,0,13,8,167,1,174,7,1,0
37081,38.0,0,1,1,0,3632.0,1,1,0,13,8,323,1,0,0,3,0
37082,47.0,3,2,0,0,2785.0,1,0,0,13,8,570,1,0,0,3,1
37083,37.0,7,2,1,0,-111.0,1,0,0,13,8,147,4,0,0,3,0
37084,38.0,1,1,0,0,1401.0,0,0,0,13,8,516,1,0,0,3,1
37085,30.0,0,0,1,0,55.0,1,0,0,13,8,177,4,0,0,3,0
37086,31.0,6,2,2,0,1536.0,1,0,0,13,8,388,1,0,0,3,0
37087,59.0,1,0,1,0,61.0,1,0,0,13,8,61,1,0,0,3,0
37088,33.0,4,2,2,0,0.0,1,0,0,13,8,585,1,0,0,3,1
37089,58.0,1,1,1,0,6004.0,1,0,0,13,8,133,1,274,6,0,0
37090,38.0,1,1,0,0,447.0,1,0,0,13,8,699,1,0,0,3,0
37091,35.0,1,1,1,0,1831.0,1,0,0,13,8,96,2,358,2,0,0
37092,39.0,9,2,1,0,0.0,1,0,0,13,8,6,7,175,4,1,0
37093,55.0,4,0,2,0,2171.0,1,1,1,13,8,318,5,176,1,2,0
37094,35.0,1,1,1,0,233.0,1,0,0,13,8,66,1,176,1,0,0
37095,38.0,1,1,0,0,1852.0,1,0,0,13,8,606,1,0,0,3,1
37096,39.0,1,1,1,0,462.0,1,0,0,13,8,590,1,0,0,3,1
37097,37.0,7,1,1,0,655.0,0,0,0,13,8,272,1,342,2,1,0
37098,44.0,9,1,2,0,564.0,1,0,0,13,8,88,2,0,0,3,0
37099,44.0,1,1,1,0,669.0,1,0,0,13,8,15,7,0,0,3,0
37100,31.0,6,1,1,0,131.0,1,0,0,13,8,294,1,370,1,0,0
37101,32.0,7,1,1,0,99.0,1,0,0,13,8,152,3,0,0,3,0
37102,43.0,3,2,0,0,800.0,1,0,0,13,8,902,1,0,0,3,1
37103,55.0,1,1,0,0,-636.0,1,0,1,13,8,15,5,348,3,0,0
37104,39.0,1,1,0,0,157.0,1,0,0,13,8,290,1,0,0,3,0
37105,31.0,7,2,1,0,6737.0,1,0,0,13,8,12,7,0,0,3,0
37106,33.0,9,1,1,0,221.0,1,0,0,13,8,669,1,355,4,0,1
37107,44.0,2,1,2,0,1.0,1,0,0,13,8,123,2,0,0,3,0
37108,33.0,4,0,2,0,219.0,1,0,0,13,8,93,1,301,1,0,0
37109,39.0,4,0,2,0,36.0,0,1,0,13,8,133,1,0,0,3,0
37110,57.0,0,2,1,0,1615.0,1,0,0,13,8,99,1,0,0,3,0
37111,30.0,1,1,1,0,975.0,1,0,0,13,8,256,2,351,2,0,0
37112,34.0,1,1,1,0,1089.0,1,0,0,13,8,394,3,0,0,3,1
37113,42.0,1,1,1,0,2157.0,1,0,0,13,8,149,1,364,2,0,0
37114,50.0,1,1,0,0,0.0,1,0,0,13,8,131,1,364,2,0,0
37115,42.0,10,1,1,0,0.0,1,0,0,13,8,74,3,0,0,3,0
37116,45.0,9,0,2,0,378.0,1,1,0,13,8,67,2,0,0,3,0
37117,44.0,10,0,1,0,2108.0,1,0,0,13,8,152,2,369,1,1,0
37118,49.0,1,0,3,0,39.0,1,0,0,13,8,27,5,0,0,3,0
37119,38.0,7,2,0,0,3715.0,1,0,1,13,8,41,2,327,17,0,0
37120,32.0,1,1,0,0,50.0,1,0,0,13,8,275,1,370,2,0,0
37121,42.0,7,1,1,0,0.0,1,0,0,13,8,116,4,0,0,3,0
37122,28.0,0,0,1,0,451.0,1,0,0,13,8,302,1,301,1,2,1
37123,33.0,9,2,2,0,2565.0,1,0,0,13,8,128,2,0,0,3,0
37124,32.0,9,1,1,0,-684.0,1,0,0,13,8,11,8,299,3,1,0
37125,48.0,1,1,1,0,865.0,1,0,0,13,8,78,2,0,0,3,0
37126,41.0,9,2,0,0,340.0,1,0,0,13,8,262,1,349,1,0,0
37127,33.0,1,1,1,0,308.0,1,0,0,13,8,147,2,0,0,3,0
37128,35.0,1,1,1,0,323.0,1,0,0,13,8,46,1,0,0,3,0
37129,46.0,7,1,0,0,437.0,1,0,0,13,8,546,3,0,0,3,1
37130,27.0,0,2,1,0,456.0,0,0,0,13,8,104,1,0,0,3,0
37131,36.0,1,1,0,0,828.0,0,0,0,13,8,1512,1,345,8,0,1
37132,45.0,2,1,0,0,58.0,1,0,1,13,8,119,3,371,3,0,0
37133,24.0,8,2,1,0,493.0,1,0,0,13,8,85,4,358,1,1,0
37134,32.0,1,2,1,0,2137.0,0,0,0,13,8,423,1,349,1,0,0
